date,store_id,region,sku_id,sku_category,units_demand,units_sold,units_on_hand_eod,stockout_flag,replenishment_lead_time_days,demand_variance_tier
2025-12-15,S12,West,SKU-1001,Footwear-Running,17,17,27,0,11,low
2025-12-16,S12,West,SKU-1001,Footwear-Running,15,15,12,0,11,low
2025-12-17,S12,West,SKU-1001,Footwear-Running,15,12,0,1,11,low
2025-12-18,S12,West,SKU-1001,Footwear-Running,13,0,0,1,11,low
2025-12-19,S12,West,SKU-1001,Footwear-Running,15,0,0,1,11,low
2025-12-20,S12,West,SKU-1001,Footwear-Running,17,0,0,1,11,low
2025-12-21,S12,West,SKU-1001,Footwear-Running,22,0,0,1,11,low
2025-12-22,S12,West,SKU-1001,Footwear-Running,17,0,0,1,11,low
2025-12-23,S12,West,SKU-1001,Footwear-Running,18,0,0,1,11,low
2025-12-24,S12,West,SKU-1001,Footwear-Running,16,0,0,1,11,low
2025-12-25,S12,West,SKU-1001,Footwear-Running,11,0,0,1,11,low
2025-12-26,S12,West,SKU-1001,Footwear-Running,15,15,117,0,11,low
2025-12-27,S12,West,SKU-1001,Footwear-Running,26,26,91,0,11,low
2025-12-28,S12,West,SKU-1001,Footwear-Running,17,17,74,0,11,low
2025-12-29,S12,West,SKU-1001,Footwear-Running,14,14,60,0,11,low
2025-10-01,S12,West,SKU-1002,Footwear-Running,15,15,125,0,11,low
2025-10-02,S12,West,SKU-1002,Footwear-Running,19,19,106,0,11,low
2025-10-03,S12,West,SKU-1002,Footwear-Running,12,12,94,0,11,low
2025-10-04,S12,West,SKU-1002,Footwear-Running,17,17,77,0,11,low
2025-10-05,S12,West,SKU-1002,Footwear-Running,23,23,54,0,11,low
2025-10-06,S12,West,SKU-1002,Footwear-Running,11,11,43,0,11,low
2025-10-07,S12,West,SKU-1002,Footwear-Running,14,14,29,0,11,low
2025-10-08,S12,West,SKU-1002,Footwear-Running,14,14,15,0,11,low
2025-10-09,S12,West,SKU-1002,Footwear-Running,16,15,0,1,11,low
2025-10-10,S12,West,SKU-1002,Footwear-Running,15,0,0,1,11,low
2025-10-11,S12,West,SKU-1002,Footwear-Running,21,0,0,1,11,low
2025-10-12,S12,West,SKU-1002,Footwear-Running,18,0,0,1,11,low
2025-10-13,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-10-14,S12,West,SKU-1002,Footwear-Running,22,0,0,1,11,low
2025-10-15,S12,West,SKU-1002,Footwear-Running,15,0,0,1,11,low
2025-10-16,S12,West,SKU-1002,Footwear-Running,14,14,154,0,11,low
2025-10-17,S12,West,SKU-1002,Footwear-Running,11,11,143,0,11,low
2025-10-18,S12,West,SKU-1002,Footwear-Running,18,18,125,0,11,low
2025-10-19,S12,West,SKU-1002,Footwear-Running,19,19,106,0,11,low
2025-10-20,S12,West,SKU-1002,Footwear-Running,13,13,93,0,11,low
2025-10-21,S12,West,SKU-1002,Footwear-Running,14,14,79,0,11,low
2025-10-22,S12,West,SKU-1002,Footwear-Running,18,18,61,0,11,low
2025-10-23,S12,West,SKU-1002,Footwear-Running,17,17,44,0,11,low
2025-10-24,S12,West,SKU-1002,Footwear-Running,14,14,30,0,11,low
2025-10-25,S12,West,SKU-1002,Footwear-Running,16,16,14,0,11,low
2025-10-26,S12,West,SKU-1002,Footwear-Running,24,14,0,1,11,low
2025-10-27,S12,West,SKU-1002,Footwear-Running,14,0,0,1,11,low
2025-10-28,S12,West,SKU-1002,Footwear-Running,10,0,0,1,11,low
2025-10-29,S12,West,SKU-1002,Footwear-Running,15,0,0,1,11,low
2025-10-30,S12,West,SKU-1002,Footwear-Running,16,0,0,1,11,low
2025-10-31,S12,West,SKU-1002,Footwear-Running,9,0,0,1,11,low
2025-11-01,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-11-02,S12,West,SKU-1002,Footwear-Running,19,0,0,1,11,low
2025-11-03,S12,West,SKU-1002,Footwear-Running,16,16,152,0,11,low
2025-11-04,S12,West,SKU-1002,Footwear-Running,13,13,139,0,11,low
2025-11-05,S12,West,SKU-1002,Footwear-Running,12,12,127,0,11,low
2025-11-06,S12,West,SKU-1002,Footwear-Running,16,16,111,0,11,low
2025-11-07,S12,West,SKU-1002,Footwear-Running,13,13,98,0,11,low
2025-11-08,S12,West,SKU-1002,Footwear-Running,21,21,77,0,11,low
2025-11-09,S12,West,SKU-1002,Footwear-Running,16,16,61,0,11,low
2025-11-10,S12,West,SKU-1002,Footwear-Running,11,11,50,0,11,low
2025-11-11,S12,West,SKU-1002,Footwear-Running,16,16,34,0,11,low
2025-11-12,S12,West,SKU-1002,Footwear-Running,15,15,19,0,11,low
2025-11-13,S12,West,SKU-1002,Footwear-Running,16,16,3,0,11,low
2025-11-14,S12,West,SKU-1002,Footwear-Running,13,3,0,1,11,low
2025-11-15,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-11-16,S12,West,SKU-1002,Footwear-Running,24,0,0,1,11,low
2025-11-17,S12,West,SKU-1002,Footwear-Running,11,0,0,1,11,low
2025-11-18,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-11-19,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-11-20,S12,West,SKU-1002,Footwear-Running,16,0,0,1,11,low
2025-11-21,S12,West,SKU-1002,Footwear-Running,13,13,155,0,11,low
2025-11-22,S12,West,SKU-1002,Footwear-Running,17,17,138,0,11,low
2025-11-23,S12,West,SKU-1002,Footwear-Running,19,19,119,0,11,low
2025-11-24,S12,West,SKU-1002,Footwear-Running,11,11,108,0,11,low
2025-11-25,S12,West,SKU-1002,Footwear-Running,12,12,96,0,11,low
2025-11-26,S12,West,SKU-1002,Footwear-Running,15,15,81,0,11,low
2025-11-27,S12,West,SKU-1002,Footwear-Running,15,15,66,0,11,low
2025-11-28,S12,West,SKU-1002,Footwear-Running,12,12,54,0,11,low
2025-11-29,S12,West,SKU-1002,Footwear-Running,22,22,32,0,11,low
2025-11-30,S12,West,SKU-1002,Footwear-Running,21,21,11,0,11,low
2025-12-01,S12,West,SKU-1002,Footwear-Running,22,11,0,1,11,low
2025-12-02,S12,West,SKU-1002,Footwear-Running,20,0,0,1,11,low
2025-12-03,S12,West,SKU-1002,Footwear-Running,21,0,0,1,11,low
2025-12-04,S12,West,SKU-1002,Footwear-Running,20,0,0,1,11,low
2025-12-05,S12,West,SKU-1002,Footwear-Running,21,0,0,1,11,low
2025-12-06,S12,West,SKU-1002,Footwear-Running,21,0,0,1,11,low
2025-12-07,S12,West,SKU-1002,Footwear-Running,25,0,0,1,11,low
2025-12-08,S12,West,SKU-1002,Footwear-Running,18,0,0,1,11,low
2025-12-09,S12,West,SKU-1002,Footwear-Running,18,18,150,0,11,low
2025-12-10,S12,West,SKU-1002,Footwear-Running,19,19,131,0,11,low
2025-12-11,S12,West,SKU-1002,Footwear-Running,20,20,111,0,11,low
2025-12-12,S12,West,SKU-1002,Footwear-Running,19,19,92,0,11,low
2025-12-13,S12,West,SKU-1002,Footwear-Running,25,25,67,0,11,low
2025-12-14,S12,West,SKU-1002,Footwear-Running,23,23,44,0,11,low
2025-12-15,S12,West,SKU-1002,Footwear-Running,21,21,23,0,11,low
2025-12-16,S12,West,SKU-1002,Footwear-Running,19,19,4,0,11,low
2025-12-17,S12,West,SKU-1002,Footwear-Running,15,4,0,1,11,low
2025-12-18,S12,West,SKU-1002,Footwear-Running,18,0,0,1,11,low
2025-12-19,S12,West,SKU-1002,Footwear-Running,13,0,0,1,11,low
2025-12-20,S12,West,SKU-1002,Footwear-Running,26,0,0,1,11,low
2025-12-21,S12,West,SKU-1002,Footwear-Running,25,0,0,1,11,low
2025-12-22,S12,West,SKU-1002,Footwear-Running,17,0,0,1,11,low
2025-12-23,S12,West,SKU-1002,Footwear-Running,23,0,0,1,11,low
2025-12-24,S12,West,SKU-1002,Footwear-Running,15,0,0,1,11,low
2025-12-25,S12,West,SKU-1002,Footwear-Running,20,20,148,0,11,low
2025-12-26,S12,West,SKU-1002,Footwear-Running,24,24,124,0,11,low
2025-12-27,S12,West,SKU-1002,Footwear-Running,30,30,94,0,11,low
2025-12-28,S12,West,SKU-1002,Footwear-Running,25,25,69,0,11,low
2025-12-29,S12,West,SKU-1002,Footwear-Running,15,15,54,0,11,low
2025-10-01,S12,West,SKU-1003,Footwear-Casual,9,9,101,0,11,low
2025-10-02,S12,West,SKU-1003,Footwear-Casual,10,10,91,0,11,low
2025-10-03,S12,West,SKU-1003,Footwear-Casual,10,10,81,0,11,low
2025-10-04,S12,West,SKU-1003,Footwear-Casual,14,14,67,0,11,low
2025-10-05,S12,West,SKU-1003,Footwear-Casual,15,15,52,0,11,low
2025-10-06,S12,West,SKU-1003,Footwear-Casual,11,11,41,0,11,low
2025-10-07,S12,West,SKU-1003,Footwear-Casual,12,12,29,0,11,low
2025-10-08,S12,West,SKU-1003,Footwear-Casual,9,9,20,0,11,low
2025-10-09,S12,West,SKU-1003,Footwear-Casual,10,10,10,0,11,low
2025-10-10,S12,West,SKU-1003,Footwear-Casual,11,10,0,1,11,low
2025-10-11,S12,West,SKU-1003,Footwear-Casual,15,0,0,1,11,low
2025-10-12,S12,West,SKU-1003,Footwear-Casual,20,0,0,1,11,low
2025-10-13,S12,West,SKU-1003,Footwear-Casual,11,0,0,1,11,low
2025-10-14,S12,West,SKU-1003,Footwear-Casual,8,0,0,1,11,low
2025-10-15,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-10-16,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-10-17,S12,West,SKU-1003,Footwear-Casual,11,11,121,0,11,low
2025-10-18,S12,West,SKU-1003,Footwear-Casual,13,13,108,0,11,low
2025-10-19,S12,West,SKU-1003,Footwear-Casual,19,19,89,0,11,low
2025-10-20,S12,West,SKU-1003,Footwear-Casual,9,9,80,0,11,low
2025-10-21,S12,West,SKU-1003,Footwear-Casual,12,12,68,0,11,low
2025-10-22,S12,West,SKU-1003,Footwear-Casual,11,11,57,0,11,low
2025-10-23,S12,West,SKU-1003,Footwear-Casual,12,12,45,0,11,low
2025-10-24,S12,West,SKU-1003,Footwear-Casual,14,14,31,0,11,low
2025-10-25,S12,West,SKU-1003,Footwear-Casual,17,17,14,0,11,low
2025-10-26,S12,West,SKU-1003,Footwear-Casual,14,14,0,0,11,low
2025-10-27,S12,West,SKU-1003,Footwear-Casual,13,0,0,1,11,low
2025-10-28,S12,West,SKU-1003,Footwear-Casual,10,0,0,1,11,low
2025-10-29,S12,West,SKU-1003,Footwear-Casual,11,0,0,1,11,low
2025-10-30,S12,West,SKU-1003,Footwear-Casual,9,0,0,1,11,low
2025-10-31,S12,West,SKU-1003,Footwear-Casual,9,0,0,1,11,low
2025-11-01,S12,West,SKU-1003,Footwear-Casual,16,0,0,1,11,low
2025-11-02,S12,West,SKU-1003,Footwear-Casual,16,0,0,1,11,low
2025-11-03,S12,West,SKU-1003,Footwear-Casual,8,0,0,1,11,low
2025-11-04,S12,West,SKU-1003,Footwear-Casual,12,12,120,0,11,low
2025-11-05,S12,West,SKU-1003,Footwear-Casual,10,10,110,0,11,low
2025-11-06,S12,West,SKU-1003,Footwear-Casual,13,13,97,0,11,low
2025-11-07,S12,West,SKU-1003,Footwear-Casual,10,10,87,0,11,low
2025-11-08,S12,West,SKU-1003,Footwear-Casual,13,13,74,0,11,low
2025-11-09,S12,West,SKU-1003,Footwear-Casual,16,16,58,0,11,low
2025-11-10,S12,West,SKU-1003,Footwear-Casual,9,9,49,0,11,low
2025-11-11,S12,West,SKU-1003,Footwear-Casual,13,13,36,0,11,low
2025-11-12,S12,West,SKU-1003,Footwear-Casual,11,11,25,0,11,low
2025-11-13,S12,West,SKU-1003,Footwear-Casual,11,11,14,0,11,low
2025-11-14,S12,West,SKU-1003,Footwear-Casual,12,12,2,0,11,low
2025-11-15,S12,West,SKU-1003,Footwear-Casual,13,2,0,1,11,low
2025-11-16,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-11-17,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-11-18,S12,West,SKU-1003,Footwear-Casual,9,0,0,1,11,low
2025-11-19,S12,West,SKU-1003,Footwear-Casual,9,0,0,1,11,low
2025-11-20,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-11-21,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-11-22,S12,West,SKU-1003,Footwear-Casual,13,13,119,0,11,low
2025-11-23,S12,West,SKU-1003,Footwear-Casual,14,14,105,0,11,low
2025-11-24,S12,West,SKU-1003,Footwear-Casual,10,10,95,0,11,low
2025-11-25,S12,West,SKU-1003,Footwear-Casual,14,14,81,0,11,low
2025-11-26,S12,West,SKU-1003,Footwear-Casual,12,12,69,0,11,low
2025-11-27,S12,West,SKU-1003,Footwear-Casual,10,10,59,0,11,low
2025-11-28,S12,West,SKU-1003,Footwear-Casual,12,12,47,0,11,low
2025-11-29,S12,West,SKU-1003,Footwear-Casual,12,12,35,0,11,low
2025-11-30,S12,West,SKU-1003,Footwear-Casual,14,14,21,0,11,low
2025-12-01,S12,West,SKU-1003,Footwear-Casual,15,15,6,0,11,low
2025-12-02,S12,West,SKU-1003,Footwear-Casual,15,6,0,1,11,low
2025-12-03,S12,West,SKU-1003,Footwear-Casual,14,0,0,1,11,low
2025-12-04,S12,West,SKU-1003,Footwear-Casual,15,0,0,1,11,low
2025-12-05,S12,West,SKU-1003,Footwear-Casual,14,0,0,1,11,low
2025-12-06,S12,West,SKU-1003,Footwear-Casual,20,0,0,1,11,low
2025-12-07,S12,West,SKU-1003,Footwear-Casual,19,0,0,1,11,low
2025-12-08,S12,West,SKU-1003,Footwear-Casual,13,0,0,1,11,low
2025-12-09,S12,West,SKU-1003,Footwear-Casual,15,0,0,1,11,low
2025-12-10,S12,West,SKU-1003,Footwear-Casual,15,15,117,0,11,low
2025-12-11,S12,West,SKU-1003,Footwear-Casual,15,15,102,0,11,low
2025-12-12,S12,West,SKU-1003,Footwear-Casual,12,12,90,0,11,low
2025-12-13,S12,West,SKU-1003,Footwear-Casual,17,17,73,0,11,low
2025-12-14,S12,West,SKU-1003,Footwear-Casual,21,21,52,0,11,low
2025-12-15,S12,West,SKU-1003,Footwear-Casual,17,17,35,0,11,low
2025-12-16,S12,West,SKU-1003,Footwear-Casual,15,15,20,0,11,low
2025-12-17,S12,West,SKU-1003,Footwear-Casual,13,13,7,0,11,low
2025-12-18,S12,West,SKU-1003,Footwear-Casual,15,7,0,1,11,low
2025-12-19,S12,West,SKU-1003,Footwear-Casual,12,0,0,1,11,low
2025-12-20,S12,West,SKU-1003,Footwear-Casual,24,0,0,1,11,low
2025-12-21,S12,West,SKU-1003,Footwear-Casual,21,0,0,1,11,low
2025-12-22,S12,West,SKU-1003,Footwear-Casual,13,0,0,1,11,low
2025-12-23,S12,West,SKU-1003,Footwear-Casual,14,0,0,1,11,low
2025-12-24,S12,West,SKU-1003,Footwear-Casual,13,0,0,1,11,low
2025-12-25,S12,West,SKU-1003,Footwear-Casual,17,0,0,1,11,low
2025-12-26,S12,West,SKU-1003,Footwear-Casual,14,14,118,0,11,low
2025-12-27,S12,West,SKU-1003,Footwear-Casual,20,20,98,0,11,low
2025-12-28,S12,West,SKU-1003,Footwear-Casual,22,22,76,0,11,low
2025-12-29,S12,West,SKU-1003,Footwear-Casual,13,13,63,0,11,low
2025-10-01,S12,West,SKU-1004,Footwear-Casual,12,12,108,0,11,low
2025-10-02,S12,West,SKU-1004,Footwear-Casual,9,9,99,0,11,low
2025-10-03,S12,West,SKU-1004,Footwear-Casual,12,12,87,0,11,low
2025-10-04,S12,West,SKU-1004,Footwear-Casual,17,17,70,0,11,low
2025-10-05,S12,West,SKU-1004,Footwear-Casual,17,17,53,0,11,low
2025-10-06,S12,West,SKU-1004,Footwear-Casual,12,12,41,0,11,low
2025-10-07,S12,West,SKU-1004,Footwear-Casual,12,12,29,0,11,low
2025-10-08,S12,West,SKU-1004,Footwear-Casual,14,14,15,0,11,low
2025-10-09,S12,West,SKU-1004,Footwear-Casual,10,10,5,0,11,low
2025-10-10,S12,West,SKU-1004,Footwear-Casual,11,5,0,1,11,low
2025-10-11,S12,West,SKU-1004,Footwear-Casual,18,0,0,1,11,low
2025-10-12,S12,West,SKU-1004,Footwear-Casual,18,0,0,1,11,low
2025-10-13,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-10-14,S12,West,SKU-1004,Footwear-Casual,17,0,0,1,11,low
2025-10-15,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-10-16,S12,West,SKU-1004,Footwear-Casual,14,0,0,1,11,low
2025-10-17,S12,West,SKU-1004,Footwear-Casual,11,11,133,0,11,low
2025-10-18,S12,West,SKU-1004,Footwear-Casual,14,14,119,0,11,low
2025-10-19,S12,West,SKU-1004,Footwear-Casual,16,16,103,0,11,low
2025-10-20,S12,West,SKU-1004,Footwear-Casual,13,13,90,0,11,low
2025-10-21,S12,West,SKU-1004,Footwear-Casual,13,13,77,0,11,low
2025-10-22,S12,West,SKU-1004,Footwear-Casual,13,13,64,0,11,low
2025-10-23,S12,West,SKU-1004,Footwear-Casual,12,12,52,0,11,low
2025-10-24,S12,West,SKU-1004,Footwear-Casual,11,11,41,0,11,low
2025-10-25,S12,West,SKU-1004,Footwear-Casual,16,16,25,0,11,low
2025-10-26,S12,West,SKU-1004,Footwear-Casual,19,19,6,0,11,low
2025-10-27,S12,West,SKU-1004,Footwear-Casual,14,6,0,1,11,low
2025-10-28,S12,West,SKU-1004,Footwear-Casual,10,0,0,1,11,low
2025-10-29,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-10-30,S12,West,SKU-1004,Footwear-Casual,11,0,0,1,11,low
2025-10-31,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-11-01,S12,West,SKU-1004,Footwear-Casual,16,0,0,1,11,low
2025-11-02,S12,West,SKU-1004,Footwear-Casual,21,0,0,1,11,low
2025-11-03,S12,West,SKU-1004,Footwear-Casual,11,0,0,1,11,low
2025-11-04,S12,West,SKU-1004,Footwear-Casual,12,12,132,0,11,low
2025-11-05,S12,West,SKU-1004,Footwear-Casual,13,13,119,0,11,low
2025-11-06,S12,West,SKU-1004,Footwear-Casual,10,10,109,0,11,low
2025-11-07,S12,West,SKU-1004,Footwear-Casual,12,12,97,0,11,low
2025-11-08,S12,West,SKU-1004,Footwear-Casual,16,16,81,0,11,low
2025-11-09,S12,West,SKU-1004,Footwear-Casual,16,16,65,0,11,low
2025-11-10,S12,West,SKU-1004,Footwear-Casual,11,11,54,0,11,low
2025-11-11,S12,West,SKU-1004,Footwear-Casual,14,14,40,0,11,low
2025-11-12,S12,West,SKU-1004,Footwear-Casual,11,11,29,0,11,low
2025-11-13,S12,West,SKU-1004,Footwear-Casual,13,13,16,0,11,low
2025-11-14,S12,West,SKU-1004,Footwear-Casual,13,13,3,0,11,low
2025-11-15,S12,West,SKU-1004,Footwear-Casual,13,3,0,1,11,low
2025-11-16,S12,West,SKU-1004,Footwear-Casual,18,0,0,1,11,low
2025-11-17,S12,West,SKU-1004,Footwear-Casual,9,0,0,1,11,low
2025-11-18,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-11-19,S12,West,SKU-1004,Footwear-Casual,11,0,0,1,11,low
2025-11-20,S12,West,SKU-1004,Footwear-Casual,12,0,0,1,11,low
2025-11-21,S12,West,SKU-1004,Footwear-Casual,10,0,0,1,11,low
2025-11-22,S12,West,SKU-1004,Footwear-Casual,17,17,127,0,11,low
2025-11-23,S12,West,SKU-1004,Footwear-Casual,19,19,108,0,11,low
2025-11-24,S12,West,SKU-1004,Footwear-Casual,11,11,97,0,11,low
2025-11-25,S12,West,SKU-1004,Footwear-Casual,11,11,86,0,11,low
2025-11-26,S12,West,SKU-1004,Footwear-Casual,13,13,73,0,11,low
2025-11-27,S12,West,SKU-1004,Footwear-Casual,13,13,60,0,11,low
2025-11-28,S12,West,SKU-1004,Footwear-Casual,8,8,52,0,11,low
2025-11-29,S12,West,SKU-1004,Footwear-Casual,22,22,30,0,11,low
2025-11-30,S12,West,SKU-1004,Footwear-Casual,18,18,12,0,11,low
2025-12-01,S12,West,SKU-1004,Footwear-Casual,17,12,0,1,11,low
2025-12-02,S12,West,SKU-1004,Footwear-Casual,15,0,0,1,11,low
2025-12-03,S12,West,SKU-1004,Footwear-Casual,11,0,0,1,11,low
2025-12-04,S12,West,SKU-1004,Footwear-Casual,17,0,0,1,11,low
2025-12-05,S12,West,SKU-1004,Footwear-Casual,14,0,0,1,11,low
2025-12-06,S12,West,SKU-1004,Footwear-Casual,24,0,0,1,11,low
2025-12-07,S12,West,SKU-1004,Footwear-Casual,21,0,0,1,11,low
2025-12-08,S12,West,SKU-1004,Footwear-Casual,16,0,0,1,11,low
2025-12-09,S12,West,SKU-1004,Footwear-Casual,14,0,0,1,11,low
2025-12-10,S12,West,SKU-1004,Footwear-Casual,18,18,126,0,11,low
2025-12-11,S12,West,SKU-1004,Footwear-Casual,13,13,113,0,11,low
2025-12-12,S12,West,SKU-1004,Footwear-Casual,21,21,92,0,11,low
2025-12-13,S12,West,SKU-1004,Footwear-Casual,29,29,63,0,11,low
2025-12-14,S12,West,SKU-1004,Footwear-Casual,27,27,36,0,11,low
2025-12-15,S12,West,SKU-1004,Footwear-Casual,19,19,17,0,11,low
2025-12-16,S12,West,SKU-1004,Footwear-Casual,15,15,2,0,11,low
2025-12-17,S12,West,SKU-1004,Footwear-Casual,18,2,0,1,11,low
2025-12-18,S12,West,SKU-1004,Footwear-Casual,15,0,0,1,11,low
2025-12-19,S12,West,SKU-1004,Footwear-Casual,12,0,0,1,11,low
2025-12-20,S12,West,SKU-1004,Footwear-Casual,27,0,0,1,11,low
2025-12-21,S12,West,SKU-1004,Footwear-Casual,26,0,0,1,11,low
2025-12-22,S12,West,SKU-1004,Footwear-Casual,16,0,0,1,11,low
2025-12-23,S12,West,SKU-1004,Footwear-Casual,13,0,0,1,11,low
2025-12-24,S12,West,SKU-1004,Footwear-Casual,14,0,0,1,11,low
2025-12-25,S12,West,SKU-1004,Footwear-Casual,11,11,133,0,11,low
2025-12-26,S12,West,SKU-1004,Footwear-Casual,18,18,115,0,11,low
2025-12-27,S12,West,SKU-1004,Footwear-Casual,17,17,98,0,11,low
2025-12-28,S12,West,SKU-1004,Footwear-Casual,23,23,75,0,11,low
2025-12-29,S12,West,SKU-1004,Footwear-Casual,14,14,61,0,11,low
2025-10-01,S12,West,SKU-2001,Apparel-Outerwear,11,11,129,0,11,low
2025-10-02,S12,West,SKU-2001,Apparel-Outerwear,15,15,114,0,11,low
2025-10-03,S12,West,SKU-2001,Apparel-Outerwear,13,13,101,0,11,low
2025-10-04,S12,West,SKU-2001,Apparel-Outerwear,22,22,79,0,11,low
2025-10-05,S12,West,SKU-2001,Apparel-Outerwear,16,16,63,0,11,low
2025-10-06,S12,West,SKU-2001,Apparel-Outerwear,12,12,51,0,11,low
2025-10-07,S12,West,SKU-2001,Apparel-Outerwear,9,9,42,0,11,low
2025-10-08,S12,West,SKU-2001,Apparel-Outerwear,9,9,33,0,11,low
2025-10-09,S12,West,SKU-2001,Apparel-Outerwear,18,18,15,0,11,low
2025-10-10,S12,West,SKU-2001,Apparel-Outerwear,18,15,0,1,11,low
2025-10-11,S12,West,SKU-2001,Apparel-Outerwear,20,0,0,1,11,low
2025-10-12,S12,West,SKU-2001,Apparel-Outerwear,17,0,0,1,11,low
2025-10-13,S12,West,SKU-2001,Apparel-Outerwear,13,0,0,1,11,low
2025-10-14,S12,West,SKU-2001,Apparel-Outerwear,16,0,0,1,11,low
2025-10-15,S12,West,SKU-2001,Apparel-Outerwear,13,0,0,1,11,low
2025-10-16,S12,West,SKU-2001,Apparel-Outerwear,14,0,0,1,11,low
2025-10-17,S12,West,SKU-2001,Apparel-Outerwear,14,14,154,0,11,low
2025-10-18,S12,West,SKU-2001,Apparel-Outerwear,18,18,136,0,11,low
2025-10-19,S12,West,SKU-2001,Apparel-Outerwear,18,18,118,0,11,low
2025-10-20,S12,West,SKU-2001,Apparel-Outerwear,15,15,103,0,11,low
2025-10-21,S12,West,SKU-2001,Apparel-Outerwear,12,12,91,0,11,low
2025-10-22,S12,West,SKU-2001,Apparel-Outerwear,15,15,76,0,11,low
2025-10-23,S12,West,SKU-2001,Apparel-Outerwear,13,13,63,0,11,low
2025-10-24,S12,West,SKU-2001,Apparel-Outerwear,14,14,49,0,11,low
2025-10-25,S12,West,SKU-2001,Apparel-Outerwear,24,24,25,0,11,low
2025-10-26,S12,West,SKU-2001,Apparel-Outerwear,19,19,6,0,11,low
2025-10-27,S12,West,SKU-2001,Apparel-Outerwear,16,6,0,1,11,low
2025-10-28,S12,West,SKU-2001,Apparel-Outerwear,10,0,0,1,11,low
2025-10-29,S12,West,SKU-2001,Apparel-Outerwear,13,0,0,1,11,low
2025-10-30,S12,West,SKU-2001,Apparel-Outerwear,14,0,0,1,11,low
2025-10-31,S12,West,SKU-2001,Apparel-Outerwear,18,0,0,1,11,low
2025-11-01,S12,West,SKU-2001,Apparel-Outerwear,14,0,0,1,11,low
2025-11-02,S12,West,SKU-2001,Apparel-Outerwear,19,0,0,1,11,low
2025-11-03,S12,West,SKU-2001,Apparel-Outerwear,17,0,0,1,11,low
2025-11-04,S12,West,SKU-2001,Apparel-Outerwear,12,12,156,0,11,low
2025-11-05,S12,West,SKU-2001,Apparel-Outerwear,14,14,142,0,11,low
2025-11-06,S12,West,SKU-2001,Apparel-Outerwear,15,15,127,0,11,low
2025-11-07,S12,West,SKU-2001,Apparel-Outerwear,14,14,113,0,11,low
2025-11-08,S12,West,SKU-2001,Apparel-Outerwear,24,24,89,0,11,low
2025-11-09,S12,West,SKU-2001,Apparel-Outerwear,21,21,68,0,11,low
2025-11-10,S12,West,SKU-2001,Apparel-Outerwear,17,17,51,0,11,low
2025-11-11,S12,West,SKU-2001,Apparel-Outerwear,13,13,38,0,11,low
2025-11-12,S12,West,SKU-2001,Apparel-Outerwear,12,12,26,0,11,low
2025-11-13,S12,West,SKU-2001,Apparel-Outerwear,14,14,12,0,11,low
2025-11-14,S12,West,SKU-2001,Apparel-Outerwear,12,12,0,0,11,low
2025-11-15,S12,West,SKU-2001,Apparel-Outerwear,21,0,0,1,11,low
2025-11-16,S12,West,SKU-2001,Apparel-Outerwear,18,0,0,1,11,low
2025-11-17,S12,West,SKU-2001,Apparel-Outerwear,13,0,0,1,11,low
2025-11-18,S12,West,SKU-2001,Apparel-Outerwear,15,0,0,1,11,low
2025-11-19,S12,West,SKU-2001,Apparel-Outerwear,12,0,0,1,11,low
2025-11-20,S12,West,SKU-2001,Apparel-Outerwear,16,0,0,1,11,low
2025-11-21,S12,West,SKU-2001,Apparel-Outerwear,13,13,155,0,11,low
2025-11-22,S12,West,SKU-2001,Apparel-Outerwear,23,23,132,0,11,low
2025-11-23,S12,West,SKU-2001,Apparel-Outerwear,18,18,114,0,11,low
2025-11-24,S12,West,SKU-2001,Apparel-Outerwear,15,15,99,0,11,low
2025-11-25,S12,West,SKU-2001,Apparel-Outerwear,14,14,85,0,11,low
2025-11-26,S12,West,SKU-2001,Apparel-Outerwear,16,16,69,0,11,low
2025-11-27,S12,West,SKU-2001,Apparel-Outerwear,14,14,55,0,11,low
2025-11-28,S12,West,SKU-2001,Apparel-Outerwear,11,11,44,0,11,low
2025-11-29,S12,West,SKU-2001,Apparel-Outerwear,23,23,21,0,11,low
2025-11-30,S12,West,SKU-2001,Apparel-Outerwear,19,19,2,0,11,low
2025-12-01,S12,West,SKU-2001,Apparel-Outerwear,20,2,0,1,11,low
